cell_id,district,exposure_status,nearest_road_distance_m,nearest_road_class,road_length_in_cell_m,nearest_hospital_distance_m,nearest_hospital_name,nearest_school_distance_m,nearest_school_name
AIZ_03740,Aizawl,AVAILABLE,2909.9,secondary,0.0,16067.0,Government Hospital; Durtlang North,21968.8,Ferrando
AIZ_03741,Aizawl,AVAILABLE,2529.8,secondary,0.0,16498.7,Government Hospital; Durtlang North,22416.2,Ferrando
AIZ_03742,Aizawl,AVAILABLE,1491.7,secondary,0.0,17628.0,Government Hospital; Durtlang North,23614.3,Ferrando
AIZ_03743,Aizawl,AVAILABLE,1321.4,secondary,0.0,17839.7,Government Hospital; Durtlang North,23839.9,Ferrando
AIZ_03744,Aizawl,AVAILABLE,821.7,primary,0.0,5966.3,Mercy Hospital,42925.8,Mary Mount School
AIZ_03745,Aizawl,AVAILABLE,957.1,primary,0.0,5749.6,Mercy Hospital,42654.6,Mary Mount School
AIZ_03746,Aizawl,AVAILABLE,936.3,primary,0.0,5691.1,Mercy Hospital,42186.2,Mary Mount School
AIZ_03747,Aizawl,AVAILABLE,1135.7,primary,0.0,5687.5,Mercy Hospital,41696.1,Mary Mount School
AIZ_03748,Aizawl,AVAILABLE,693.8,residential,0.0,5727.7,Mercy Hospital,41206.3,Mary Mount School
AIZ_03749,Aizawl,AVAILABLE,197.9,residential,248.8,5810.9,Mercy Hospital,40716.7,Mary Mount School
AIZ_03750,Aizawl,AVAILABLE,80.8,residential,1286.5,5935.1,Mercy Hospital,40227.3,Mary Mount School
AIZ_03751,Aizawl,AVAILABLE,325.3,residential,0.0,6097.9,Mercy Hospital,39738.2,Mary Mount School
AIZ_03752,Aizawl,AVAILABLE,721.6,residential,0.0,6296.3,Mercy Hospital,39249.4,Mary Mount School
AIZ_03753,Aizawl,AVAILABLE,1162.5,residential,0.0,6527.1,Mercy Hospital,38760.8,Mary Mount School
AIZ_03754,Aizawl,AVAILABLE,1637.7,residential,0.0,6786.9,Mercy Hospital,38272.6,Mary Mount School
AIZ_03755,Aizawl,AVAILABLE,2124.4,residential,0.0,7072.6,Mercy Hospital,37784.7,Mary Mount School
AIZ_03756,Aizawl,AVAILABLE,2616.1,residential,0.0,7381.1,Mercy Hospital,37297.0,Mary Mount School
AIZ_03757,Aizawl,AVAILABLE,3110.4,residential,0.0,7709.7,Mercy Hospital,36809.8,Mary Mount School
AIZ_03758,Aizawl,AVAILABLE,3376.8,track,0.0,8056.0,Mercy Hospital,36322.8,Mary Mount School
AIZ_03759,Aizawl,AVAILABLE,2920.4,track,0.0,8417.8,Mercy Hospital,35836.2,Mary Mount School
AIZ_03760,Aizawl,AVAILABLE,2480.8,track,0.0,8793.1,Mercy Hospital,35350.0,Mary Mount School
AIZ_03761,Aizawl,AVAILABLE,2068.9,track,0.0,9180.3,Mercy Hospital,34864.2,Mary Mount School
AIZ_03762,Aizawl,AVAILABLE,1704.8,track,0.0,9577.9,Mercy Hospital,34378.8,Mary Mount School
AIZ_03763,Aizawl,AVAILABLE,1425.6,track,0.0,9984.8,Mercy Hospital,33893.9,Mary Mount School
AIZ_03764,Aizawl,AVAILABLE,1287.7,track,0.0,10399.8,Mercy Hospital,33409.3,Mary Mount School
AIZ_03765,Aizawl,AVAILABLE,1335.7,track,0.0,10821.9,Mercy Hospital,32925.2,Mary Mount School
AIZ_03766,Aizawl,AVAILABLE,1552.4,track,0.0,11250.5,Mercy Hospital,32441.6,Mary Mount School
AIZ_03767,Aizawl,AVAILABLE,1816.2,tertiary,0.0,11684.7,Mercy Hospital,31958.6,Mary Mount School
AIZ_03768,Aizawl,AVAILABLE,1429.2,tertiary,0.0,12124.0,Mercy Hospital,31476.0,Mary Mount School
AIZ_03769,Aizawl,AVAILABLE,1015.5,tertiary,0.0,12567.9,Mercy Hospital,30994.0,Mary Mount School
AIZ_03770,Aizawl,AVAILABLE,671.0,tertiary,0.0,12967.0,Mercy Hospital,30574.9,Mary Mount School
AIZ_03771,Aizawl,AVAILABLE,2459.5,track,0.0,11281.8,State Referral Hospital;Falkawn,19653.8,Mary Mount School
AIZ_03772,Aizawl,AVAILABLE,2025.3,track,0.0,10939.5,State Referral Hospital;Falkawn,19244.6,Mary Mount School
AIZ_03773,Aizawl,AVAILABLE,1525.9,track,0.0,10568.3,State Referral Hospital;Falkawn,18794.8,Mary Mount School
AIZ_03774,Aizawl,AVAILABLE,1027.0,track,0.0,10208.1,State Referral Hospital;Falkawn,18347.6,Mary Mount School
AIZ_03775,Aizawl,AVAILABLE,530.2,track,0.0,9860.1,State Referral Hospital;Falkawn,17903.2,Mary Mount School
AIZ_03776,Aizawl,AVAILABLE,64.0,track,625.6,9525.6,State Referral Hospital;Falkawn,17461.7,Mary Mount School
AIZ_03777,Aizawl,AVAILABLE,365.6,track,0.0,9206.2,State Referral Hospital;Falkawn,17023.5,Mary Mount School
AIZ_03778,Aizawl,AVAILABLE,852.9,track,0.0,8903.4,State Referral Hospital;Falkawn,16588.9,Mary Mount School
AIZ_03779,Aizawl,AVAILABLE,1024.4,track,0.0,8619.0,State Referral Hospital;Falkawn,16157.9,Mary Mount School
AIZ_03780,Aizawl,AVAILABLE,1218.4,track,0.0,8354.8,State Referral Hospital;Falkawn,15731.1,Mary Mount School
AIZ_03781,Aizawl,AVAILABLE,1465.5,track,0.0,8112.9,State Referral Hospital;Falkawn,15308.7,Mary Mount School
AIZ_03782,Aizawl,AVAILABLE,1075.5,track,0.0,7895.3,State Referral Hospital;Falkawn,14891.2,Mary Mount School
AIZ_03783,Aizawl,AVAILABLE,808.5,track,0.0,7704.0,State Referral Hospital;Falkawn,14478.8,Mary Mount School
AIZ_03784,Aizawl,AVAILABLE,768.0,track,0.0,7541.1,State Referral Hospital;Falkawn,14072.1,Mary Mount School
AIZ_03785,Aizawl,AVAILABLE,998.5,track,0.0,7408.4,State Referral Hospital;Falkawn,13671.6,Mary Mount School
AIZ_03786,Aizawl,AVAILABLE,809.5,track,0.0,7307.6,State Referral Hospital;Falkawn,13277.9,Mary Mount School
AIZ_03787,Aizawl,AVAILABLE,567.8,track,0.0,7239.9,State Referral Hospital;Falkawn,12891.6,Mary Mount School
AIZ_03788,Aizawl,AVAILABLE,611.0,track,0.0,7206.5,State Referral Hospital;Falkawn,12513.2,Mary Mount School
AIZ_03789,Aizawl,AVAILABLE,786.9,track,0.0,7207.6,State Referral Hospital;Falkawn,12143.7,Mary Mount School
AIZ_03790,Aizawl,AVAILABLE,550.5,track,0.0,7243.3,State Referral Hospital;Falkawn,11783.9,Mary Mount School
AIZ_03791,Aizawl,AVAILABLE,626.0,track,0.0,7313.1,State Referral Hospital;Falkawn,11350.4,Ferrando
AIZ_03792,Aizawl,AVAILABLE,674.7,track,0.0,7416.1,State Referral Hospital;Falkawn,10894.0,Ferrando
AIZ_03793,Aizawl,AVAILABLE,694.2,track,0.0,7550.8,State Referral Hospital;Falkawn,10441.5,Ferrando
AIZ_03794,Aizawl,AVAILABLE,915.5,track,0.0,7518.3,Presbyterian Hospital,9993.6,Ferrando
AIZ_03795,Aizawl,AVAILABLE,1299.3,track,0.0,7247.0,Presbyterian Hospital,9550.9,Ferrando
AIZ_03796,Aizawl,AVAILABLE,1604.6,track,0.0,7000.9,Presbyterian Hospital,9114.1,Ferrando
AIZ_03797,Aizawl,AVAILABLE,1297.0,track,0.0,6782.8,Presbyterian Hospital,8684.1,Ferrando
AIZ_03798,Aizawl,AVAILABLE,1053.3,track,0.0,6595.5,Presbyterian Hospital,8262.0,Ferrando
AIZ_03799,Aizawl,AVAILABLE,859.7,track,0.0,6441.6,Presbyterian Hospital,7849.0,Ferrando
AIZ_03800,Aizawl,AVAILABLE,848.7,track,0.0,6323.6,Presbyterian Hospital,7446.7,Ferrando
AIZ_03801,Aizawl,AVAILABLE,734.7,track,0.0,6243.6,Presbyterian Hospital,7057.0,Ferrando
AIZ_03802,Aizawl,AVAILABLE,785.9,track,0.0,6202.9,Presbyterian Hospital,6681.9,Ferrando
AIZ_03803,Aizawl,AVAILABLE,1055.9,track,0.0,6202.4,Presbyterian Hospital,6324.1,Ferrando
AIZ_03804,Aizawl,AVAILABLE,1326.8,track,0.0,6242.1,Presbyterian Hospital,5986.8,Ferrando
AIZ_03805,Aizawl,AVAILABLE,873.6,track,0.0,6321.2,Presbyterian Hospital,5673.5,Ferrando
AIZ_03806,Aizawl,AVAILABLE,373.7,track,0.0,6438.3,Presbyterian Hospital,5388.5,Ferrando
AIZ_03807,Aizawl,AVAILABLE,62.2,track,508.3,6591.3,Presbyterian Hospital,5136.4,Ferrando
AIZ_03808,Aizawl,AVAILABLE,213.5,track,369.3,6777.9,Presbyterian Hospital,4922.3,Ferrando
AIZ_03809,Aizawl,AVAILABLE,131.5,track,978.8,6995.2,Presbyterian Hospital,4751.4,Ferrando
AIZ_03810,Aizawl,AVAILABLE,1.0,residential,3291.3,7240.7,Presbyterian Hospital,4628.5,Ferrando
AIZ_03811,Aizawl,AVAILABLE,140.8,trunk,827.2,7511.4,Presbyterian Hospital,4557.4,Ferrando
AIZ_03812,Aizawl,AVAILABLE,158.6,residential,320.5,7415.3,Greenwood Hospital,4540.6,Ferrando
AIZ_03813,Aizawl,AVAILABLE,94.3,residential,812.9,7243.2,Greenwood Hospital,4578.6,Ferrando
AIZ_03814,Aizawl,AVAILABLE,125.5,track,161.5,7102.3,Greenwood Hospital,4670.2,Ferrando
AIZ_03815,Aizawl,AVAILABLE,32.6,track,1289.2,6994.3,Greenwood Hospital,4812.2,Ferrando
AIZ_03816,Aizawl,AVAILABLE,214.4,track,214.9,6920.8,Greenwood Hospital,5000.5,Ferrando
AIZ_03817,Aizawl,AVAILABLE,468.9,track,0.0,6883.0,Greenwood Hospital,5229.9,Ferrando
AIZ_03818,Aizawl,AVAILABLE,651.5,track,0.0,6881.3,Greenwood Hospital,5495.3,Ferrando
AIZ_03819,Aizawl,AVAILABLE,930.9,track,0.0,6916.0,Greenwood Hospital,5791.8,Ferrando
AIZ_03820,Aizawl,AVAILABLE,919.6,track,0.0,6986.3,Greenwood Hospital,6114.9,Ferrando
AIZ_03821,Aizawl,AVAILABLE,934.5,track,0.0,7091.3,Greenwood Hospital,6460.6,Ferrando
AIZ_03822,Aizawl,AVAILABLE,995.4,track,0.0,7229.4,Greenwood Hospital,6825.4,Ferrando
AIZ_03823,Aizawl,AVAILABLE,1264.0,track,0.0,7152.1,Government Hospital; Durtlang North,7206.4,Ferrando
AIZ_03824,Aizawl,AVAILABLE,1633.9,track,0.0,7074.9,Government Hospital; Durtlang North,7601.3,Ferrando
AIZ_03825,Aizawl,AVAILABLE,2059.1,track,0.0,7032.6,Government Hospital; Durtlang North,8007.9,Ferrando
AIZ_03826,Aizawl,AVAILABLE,2508.8,track,0.0,7025.6,Government Hospital; Durtlang North,8424.6,Ferrando
AIZ_03827,Aizawl,AVAILABLE,2302.2,track,0.0,7054.1,Government Hospital; Durtlang North,8849.9,Ferrando
AIZ_03828,Aizawl,AVAILABLE,1808.0,track,0.0,7117.8,Government Hospital; Durtlang North,9282.6,Ferrando
AIZ_03829,Aizawl,AVAILABLE,1318.2,track,0.0,7215.6,Government Hospital; Durtlang North,9721.8,Ferrando
AIZ_03830,Aizawl,AVAILABLE,840.4,track,0.0,7346.2,Government Hospital; Durtlang North,10166.7,Ferrando
AIZ_03831,Aizawl,AVAILABLE,418.1,track,0.0,7507.9,Government Hospital; Durtlang North,10616.4,Ferrando
AIZ_03832,Aizawl,AVAILABLE,147.4,track,432.5,7698.8,Government Hospital; Durtlang North,11070.5,Ferrando
AIZ_03833,Aizawl,AVAILABLE,137.0,track,726.1,7916.6,Government Hospital; Durtlang North,11528.3,Ferrando
AIZ_03834,Aizawl,AVAILABLE,352.2,track,0.0,8159.4,Government Hospital; Durtlang North,11989.5,Ferrando
AIZ_03835,Aizawl,AVAILABLE,299.4,track,0.0,8424.8,Government Hospital; Durtlang North,12453.7,Ferrando
AIZ_03836,Aizawl,AVAILABLE,374.3,track,0.0,8710.9,Government Hospital; Durtlang North,12920.6,Ferrando
AIZ_03837,Aizawl,AVAILABLE,261.2,track,84.9,9015.6,Government Hospital; Durtlang North,13389.9,Ferrando
AIZ_03838,Aizawl,AVAILABLE,397.2,track,0.0,9337.2,Government Hospital; Durtlang North,13861.3,Ferrando
AIZ_03839,Aizawl,AVAILABLE,863.5,track,0.0,9674.0,Government Hospital; Durtlang North,14334.7,Ferrando
AIZ_03840,Aizawl,AVAILABLE,1354.1,track,0.0,10024.3,Government Hospital; Durtlang North,14809.8,Ferrando
AIZ_03841,Aizawl,AVAILABLE,1847.0,track,0.0,10387.0,Government Hospital; Durtlang North,15285.0,Ferrando
AIZ_03842,Aizawl,AVAILABLE,2309.4,track,0.0,10789.1,Government Hospital; Durtlang North,15757.3,Ferrando
AIZ_03843,Aizawl,AVAILABLE,2723.5,track,0.0,11173.4,Government Hospital; Durtlang North,16187.0,Ferrando
AIZ_03844,Aizawl,AVAILABLE,4118.0,track,0.0,13087.0,Government Hospital; Durtlang North,18465.3,Ferrando
AIZ_03845,Aizawl,AVAILABLE,4015.4,track,0.0,13261.3,Government Hospital; Durtlang North,18691.4,Ferrando
AIZ_03846,Aizawl,AVAILABLE,4044.6,track,0.0,13542.0,Government Hospital; Durtlang North,18993.5,Ferrando
AIZ_03847,Aizawl,AVAILABLE,4091.0,track,0.0,14771.6,Government Hospital; Durtlang North,20378.0,Ferrando
AIZ_03848,Aizawl,AVAILABLE,4042.6,track,0.0,15013.0,Government Hospital; Durtlang North,20691.9,Ferrando
AIZ_03849,Aizawl,AVAILABLE,3891.0,track,0.0,15353.0,Government Hospital; Durtlang North,21091.2,Ferrando
AIZ_03850,Aizawl,AVAILABLE,3492.5,secondary,0.0,15799.2,Government Hospital; Durtlang North,21579.8,Ferrando
AIZ_03851,Aizawl,AVAILABLE,3028.4,secondary,0.0,16248.6,Government Hospital; Durtlang North,22068.8,Ferrando
AIZ_03852,Aizawl,AVAILABLE,2577.7,secondary,0.0,16700.9,Government Hospital; Durtlang North,22558.4,Ferrando
AIZ_03853,Aizawl,AVAILABLE,2166.8,secondary,0.0,17161.0,Government Hospital; Durtlang North,23048.0,Ferrando
AIZ_03854,Aizawl,AVAILABLE,1758.1,secondary,0.0,17618.7,Government Hospital; Durtlang North,23543.6,Ferrando
AIZ_03855,Aizawl,AVAILABLE,1438.1,secondary,0.0,18072.2,Government Hospital; Durtlang North,24028.6,Ferrando
AIZ_03856,Aizawl,AVAILABLE,1260.7,secondary,0.0,18538.9,Government Hospital; Durtlang North,24520.5,Ferrando
AIZ_03857,Aizawl,AVAILABLE,1291.6,secondary,0.0,18987.3,Government Hospital; Durtlang North,24985.2,Ferrando
AIZ_03858,Aizawl,AVAILABLE,1507.4,secondary,0.0,19361.2,Government Hospital; Durtlang North,25353.2,Ferrando
AIZ_03859,Aizawl,AVAILABLE,30.7,track,7.9,20983.8,Government Hospital; Durtlang North,27055.5,Ferrando
AIZ_03860,Aizawl,AVAILABLE,1355.7,primary,0.0,5307.3,Mercy Hospital,42642.9,Mary Mount School
AIZ_03861,Aizawl,AVAILABLE,1412.8,track,0.0,5192.1,Mercy Hospital,42287.2,Mary Mount School
AIZ_03862,Aizawl,AVAILABLE,998.8,track,0.0,5187.9,Mercy Hospital,41798.6,Mary Mount School
AIZ_03863,Aizawl,AVAILABLE,580.2,track,0.0,5232.0,Mercy Hospital,41309.9,Mary Mount School
AIZ_03864,Aizawl,AVAILABLE,172.9,track,352.1,5322.8,Mercy Hospital,40821.6,Mary Mount School
AIZ_03865,Aizawl,AVAILABLE,225.9,track,405.9,5458.2,Mercy Hospital,40333.5,Mary Mount School
AIZ_03866,Aizawl,AVAILABLE,554.4,track,0.0,5634.8,Mercy Hospital,39845.7,Mary Mount School
AIZ_03867,Aizawl,AVAILABLE,1024.2,residential,0.0,5849.0,Mercy Hospital,39358.2,Mary Mount School
AIZ_03868,Aizawl,AVAILABLE,1418.5,residential,0.0,6096.7,Mercy Hospital,38871.0,Mary Mount School
AIZ_03869,Aizawl,AVAILABLE,1833.1,residential,0.0,6374.1,Mercy Hospital,38384.2,Mary Mount School
AIZ_03870,Aizawl,AVAILABLE,2278.4,residential,0.0,6677.4,Mercy Hospital,37897.7,Mary Mount School
AIZ_03871,Aizawl,AVAILABLE,2742.6,residential,0.0,7003.4,Mercy Hospital,37411.5,Mary Mount School
AIZ_03872,Aizawl,AVAILABLE,3217.6,residential,0.0,7348.9,Mercy Hospital,36925.8,Mary Mount School
AIZ_03873,Aizawl,AVAILABLE,3091.3,track,0.0,7711.4,Mercy Hospital,36440.4,Mary Mount School
AIZ_03874,Aizawl,AVAILABLE,2735.8,track,0.0,8088.6,Mercy Hospital,35955.4,Mary Mount School
AIZ_03875,Aizawl,AVAILABLE,2263.4,track,0.0,8478.5,Mercy Hospital,35470.8,Mary Mount School
AIZ_03876,Aizawl,AVAILABLE,1802.4,track,0.0,8879.4,Mercy Hospital,34986.7,Mary Mount School
AIZ_03877,Aizawl,AVAILABLE,1369.2,track,0.0,9289.9,Mercy Hospital,34503.0,Mary Mount School
AIZ_03878,Aizawl,AVAILABLE,1000.3,track,0.0,9708.9,Mercy Hospital,34019.8,Mary Mount School
AIZ_03879,Aizawl,AVAILABLE,791.5,track,0.0,10135.1,Mercy Hospital,33537.1,Mary Mount School
AIZ_03880,Aizawl,AVAILABLE,867.4,track,0.0,10567.9,Mercy Hospital,33054.9,Mary Mount School
AIZ_03881,Aizawl,AVAILABLE,1174.0,track,0.0,11006.4,Mercy Hospital,32573.2,Mary Mount School
AIZ_03882,Aizawl,AVAILABLE,1582.4,track,0.0,11449.8,Mercy Hospital,32092.1,Mary Mount School
AIZ_03883,Aizawl,AVAILABLE,1721.7,tertiary,0.0,11897.8,Mercy Hospital,31611.6,Mary Mount School
AIZ_03884,Aizawl,AVAILABLE,1359.5,tertiary,0.0,12325.6,Mercy Hospital,31165.1,Mary Mount School
AIZ_03885,Aizawl,AVAILABLE,1021.5,tertiary,0.0,12697.6,Mercy Hospital,30798.3,Mary Mount School
AIZ_03886,Aizawl,AVAILABLE,1970.8,track,0.0,11577.4,State Referral Hospital;Falkawn,19835.0,Mary Mount School
AIZ_03887,Aizawl,AVAILABLE,2069.5,track,0.0,11275.0,State Referral Hospital;Falkawn,19465.6,Mary Mount School
AIZ_03888,Aizawl,AVAILABLE,1585.7,track,0.0,10915.2,State Referral Hospital;Falkawn,19021.0,Mary Mount School
AIZ_03889,Aizawl,AVAILABLE,1089.9,track,0.0,10566.8,State Referral Hospital;Falkawn,18579.2,Mary Mount School
AIZ_03890,Aizawl,AVAILABLE,601.2,track,0.0,10231.0,State Referral Hospital;Falkawn,18140.5,Mary Mount School
AIZ_03891,Aizawl,AVAILABLE,145.1,track,552.4,9909.1,State Referral Hospital;Falkawn,17705.0,Mary Mount School
AIZ_03892,Aizawl,AVAILABLE,353.8,track,0.0,9602.4,State Referral Hospital;Falkawn,17273.0,Mary Mount School
AIZ_03893,Aizawl,AVAILABLE,572.0,track,0.0,9312.5,State Referral Hospital;Falkawn,16844.7,Mary Mount School
AIZ_03894,Aizawl,AVAILABLE,540.2,track,0.0,9041.0,State Referral Hospital;Falkawn,16420.5,Mary Mount School
AIZ_03895,Aizawl,AVAILABLE,852.5,track,0.0,8789.5,State Referral Hospital;Falkawn,16000.7,Mary Mount School
AIZ_03896,Aizawl,AVAILABLE,1272.1,track,0.0,8559.9,State Referral Hospital;Falkawn,15585.6,Mary Mount School
AIZ_03897,Aizawl,AVAILABLE,791.9,track,0.0,8353.9,State Referral Hospital;Falkawn,15175.7,Mary Mount School
AIZ_03898,Aizawl,AVAILABLE,369.0,track,0.0,8173.4,State Referral Hospital;Falkawn,14771.2,Mary Mount School
AIZ_03899,Aizawl,AVAILABLE,296.8,track,0.0,8020.0,State Referral Hospital;Falkawn,14372.8,Mary Mount School
AIZ_03900,Aizawl,AVAILABLE,703.8,track,0.0,7895.4,State Referral Hospital;Falkawn,13981.0,Mary Mount School
AIZ_03901,Aizawl,AVAILABLE,467.4,track,0.0,7800.8,State Referral Hospital;Falkawn,13596.2,Mary Mount School
AIZ_03902,Aizawl,AVAILABLE,102.7,track,518.9,7737.5,State Referral Hospital;Falkawn,13219.2,Mary Mount School
AIZ_03903,Aizawl,AVAILABLE,254.2,track,2.8,7706.2,State Referral Hospital;Falkawn,12850.5,Mary Mount School
AIZ_03904,Aizawl,AVAILABLE,749.6,track,0.0,7707.3,State Referral Hospital;Falkawn,12467.1,Ferrando
AIZ_03905,Aizawl,AVAILABLE,1038.9,track,0.0,7740.7,State Referral Hospital;Falkawn,12011.4,Ferrando
AIZ_03906,Aizawl,AVAILABLE,1080.8,track,0.0,7806.1,State Referral Hospital;Falkawn,11559.5,Ferrando
AIZ_03907,Aizawl,AVAILABLE,1170.3,track,0.0,7751.7,Presbyterian Hospital,11111.6,Ferrando
AIZ_03908,Aizawl,AVAILABLE,1190.7,track,0.0,7421.8,Presbyterian Hospital,10668.4,Ferrando
AIZ_03909,Aizawl,AVAILABLE,1332.0,track,0.0,7111.8,Presbyterian Hospital,10230.5,Ferrando
AIZ_03910,Aizawl,AVAILABLE,1621.9,track,0.0,6824.3,Presbyterian Hospital,9798.4,Ferrando
AIZ_03911,Aizawl,AVAILABLE,1269.0,track,0.0,6562.4,Presbyterian Hospital,9373.2,Ferrando
AIZ_03912,Aizawl,AVAILABLE,898.4,track,0.0,6329.2,Presbyterian Hospital,8955.6,Ferrando
AIZ_03913,Aizawl,AVAILABLE,603.6,track,0.0,6128.0,Presbyterian Hospital,8546.9,Ferrando
AIZ_03914,Aizawl,AVAILABLE,374.7,track,0.0,5962.1,Presbyterian Hospital,8148.4,Ferrando
AIZ_03915,Aizawl,AVAILABLE,440.4,track,0.0,5834.4,Presbyterian Hospital,7761.7,Ferrando
AIZ_03916,Aizawl,AVAILABLE,237.3,track,292.5,5747.6,Presbyterian Hospital,7388.5,Ferrando
AIZ_03917,Aizawl,AVAILABLE,348.8,track,8.2,5703.4,Presbyterian Hospital,7031.2,Ferrando
AIZ_03918,Aizawl,AVAILABLE,777.4,track,0.0,5702.8,Presbyterian Hospital,6692.1,Ferrando
AIZ_03919,Aizawl,AVAILABLE,1242.3,track,0.0,5746.0,Presbyterian Hospital,6374.3,Ferrando
AIZ_03920,Aizawl,AVAILABLE,905.8,track,0.0,5831.8,Presbyterian Hospital,6081.0,Ferrando
AIZ_03921,Aizawl,AVAILABLE,609.1,track,0.0,5958.5,Presbyterian Hospital,5815.9,Ferrando
AIZ_03922,Aizawl,AVAILABLE,312.9,track,0.0,6123.6,Presbyterian Hospital,5583.2,Ferrando
AIZ_03923,Aizawl,AVAILABLE,50.4,track,1244.7,6323.9,Presbyterian Hospital,5386.9,Ferrando
AIZ_03924,Aizawl,AVAILABLE,245.5,track,273.8,6556.4,Presbyterian Hospital,5231.2,Ferrando
AIZ_03925,Aizawl,AVAILABLE,210.4,trunk,494.8,6817.6,Presbyterian Hospital,5119.8,Ferrando
AIZ_03926,Aizawl,AVAILABLE,0.8,trunk,793.0,7104.5,Presbyterian Hospital,5055.6,Ferrando
AIZ_03927,Aizawl,AVAILABLE,146.8,trunk,674.9,7414.0,Presbyterian Hospital,5040.5,Ferrando
AIZ_03928,Aizawl,AVAILABLE,354.0,residential,0.0,7719.6,Greenwood Hospital,5074.8,Ferrando
AIZ_03929,Aizawl,AVAILABLE,241.1,track,47.4,7587.5,Greenwood Hospital,5157.5,Ferrando
AIZ_03930,Aizawl,AVAILABLE,459.2,track,0.0,7486.5,Greenwood Hospital,5286.5,Ferrando
AIZ_03931,Aizawl,AVAILABLE,202.5,track,200.8,7417.9,Greenwood Hospital,5458.4,Ferrando
AIZ_03932,Aizawl,AVAILABLE,37.9,track,1170.7,7382.6,Greenwood Hospital,5669.3,Ferrando
AIZ_03933,Aizawl,AVAILABLE,342.8,track,0.0,7381.1,Greenwood Hospital,5915.1,Ferrando
AIZ_03934,Aizawl,AVAILABLE,503.2,track,0.0,7413.4,Greenwood Hospital,6191.5,Ferrando
AIZ_03935,Aizawl,AVAILABLE,823.0,track,0.0,7479.0,Greenwood Hospital,6494.7,Ferrando
AIZ_03936,Aizawl,AVAILABLE,1264.4,track,0.0,7577.2,Greenwood Hospital,6821.2,Ferrando
AIZ_03937,Aizawl,AVAILABLE,1471.9,track,0.0,7706.6,Greenwood Hospital,7167.7,Ferrando
AIZ_03938,Aizawl,AVAILABLE,1667.3,track,0.0,7643.7,Government Hospital; Durtlang North,7531.4,Ferrando
AIZ_03939,Aizawl,AVAILABLE,1969.7,track,0.0,7571.6,Government Hospital; Durtlang North,7910.1,Ferrando
AIZ_03940,Aizawl,AVAILABLE,2334.9,track,0.0,7532.0,Government Hospital; Durtlang North,8301.6,Ferrando
AIZ_03941,Aizawl,AVAILABLE,2742.9,track,0.0,7525.5,Government Hospital; Durtlang North,8704.2,Ferrando
AIZ_03942,Aizawl,AVAILABLE,2293.6,track,0.0,7552.1,Government Hospital; Durtlang North,9116.5,Ferrando
AIZ_03943,Aizawl,AVAILABLE,1795.5,track,0.0,7611.6,Government Hospital; Durtlang North,9537.1,Ferrando
AIZ_03944,Aizawl,AVAILABLE,1298.9,track,0.0,7703.2,Government Hospital; Durtlang North,9965.1,Ferrando
AIZ_03945,Aizawl,AVAILABLE,806.6,track,0.0,7825.7,Government Hospital; Durtlang North,10399.6,Ferrando
AIZ_03946,Aizawl,AVAILABLE,337.5,track,0.0,7977.7,Government Hospital; Durtlang North,10839.6,Ferrando
AIZ_03947,Aizawl,AVAILABLE,222.0,track,485.3,8157.5,Government Hospital; Durtlang North,11284.7,Ferrando
AIZ_03948,Aizawl,AVAILABLE,273.8,track,188.7,8363.4,Government Hospital; Durtlang North,11734.2,Ferrando
AIZ_03949,Aizawl,AVAILABLE,126.6,track,600.8,8593.6,Government Hospital; Durtlang North,12187.6,Ferrando
AIZ_03950,Aizawl,AVAILABLE,159.4,track,534.2,8846.0,Government Hospital; Durtlang North,12644.6,Ferrando
AIZ_03951,Aizawl,AVAILABLE,89.3,track,647.3,9118.8,Government Hospital; Durtlang North,13104.7,Ferrando
AIZ_03952,Aizawl,AVAILABLE,27.0,track,610.5,9410.4,Government Hospital; Durtlang North,13567.6,Ferrando
AIZ_03953,Aizawl,AVAILABLE,446.0,track,0.0,9718.9,Government Hospital; Durtlang North,14033.0,Ferrando
AIZ_03954,Aizawl,AVAILABLE,887.0,track,0.0,10042.9,Government Hospital; Durtlang North,14500.8,Ferrando
AIZ_03955,Aizawl,AVAILABLE,1369.2,track,0.0,10380.8,Government Hospital; Durtlang North,14970.6,Ferrando
AIZ_03956,Aizawl,AVAILABLE,1860.8,track,0.0,10731.4,Government Hospital; Durtlang North,15442.4,Ferrando
AIZ_03957,Aizawl,AVAILABLE,2355.9,track,0.0,11093.5,Government Hospital; Durtlang North,15915.8,Ferrando
AIZ_03958,Aizawl,AVAILABLE,2852.2,track,0.0,11465.9,Government Hospital; Durtlang North,16390.5,Ferrando
AIZ_03959,Aizawl,AVAILABLE,3204.4,trunk,0.0,11863.5,Government Hospital; Durtlang North,16866.7,Ferrando
AIZ_03960,Aizawl,AVAILABLE,3266.2,trunk,0.0,12285.1,Government Hospital; Durtlang North,17349.8,Ferrando
AIZ_03961,Aizawl,AVAILABLE,3424.0,trunk,0.0,12760.2,Government Hospital; Durtlang North,17896.2,Ferrando
AIZ_03962,Aizawl,AVAILABLE,3735.8,trunk,0.0,13090.2,Government Hospital; Durtlang North,18338.2,Ferrando
AIZ_03963,Aizawl,AVAILABLE,4028.9,trunk,0.0,13452.8,Government Hospital; Durtlang North,18785.5,Ferrando
