cell_id,district,lat,lon,elevation_mean,elevation_min,elevation_max,slope_mean,slope_max,aspect_mean,curvature_mean,twi_mean
KOH_04227,Kohima,25.958966,94.165731,959.607239,810.291443,1096.036377,26.163450,46.565334,217.561722,0.154598,5.315163
KOH_04228,Kohima,25.963480,94.165775,723.324707,572.664185,866.262573,26.860298,43.817493,198.113754,0.005409,5.971500
KOH_04229,Kohima,25.967994,94.165819,568.579773,507.065704,681.925354,24.765148,45.438076,167.908875,-0.258234,5.991661
KOH_04230,Kohima,25.972508,94.165864,626.172852,501.746826,783.798096,30.865160,46.922474,91.591492,-0.084589,5.355090
KOH_04231,Kohima,25.977022,94.165908,657.663940,555.700867,785.656677,23.544062,37.681980,358.697052,-0.101638,6.017191
KOH_04232,Kohima,25.981536,94.165953,781.241028,673.784302,888.451599,21.115576,36.376896,322.683105,-0.084363,6.139284
KOH_04233,Kohima,25.986050,94.165998,903.770996,830.459961,1020.439880,17.392630,32.685562,322.745453,-0.038095,6.017601
KOH_04234,Kohima,25.990564,94.166042,1025.456299,921.763855,1112.141602,22.988640,37.758366,340.808502,0.076911,5.426014
KOH_04235,Kohima,25.995078,94.166087,1048.697632,884.289856,1180.720459,28.892956,43.632347,122.955162,0.069919,5.286789
KOH_04236,Kohima,25.999592,94.166131,896.233154,733.643799,1082.549683,28.762726,41.963848,126.192574,0.045419,5.596011
KOH_04237,Kohima,26.004106,94.166176,758.830078,665.913635,888.724854,26.124325,42.794312,98.648804,-0.103755,6.004156
KOH_04238,Kohima,26.008620,94.166220,788.072693,678.045166,885.122742,23.489798,39.382717,59.176266,-0.156184,6.053660
KOH_04239,Kohima,26.013134,94.166265,939.819214,820.970337,1080.637451,25.454298,44.819843,8.007743,-0.047704,5.635615
KOH_04240,Kohima,26.017648,94.166310,1054.872925,962.776794,1165.209351,23.975012,39.358795,129.165192,0.103555,5.401423
KOH_04241,Kohima,26.021723,94.166378,925.605347,802.923950,1075.326660,25.608002,42.538242,163.784073,-0.130361,5.793375
KOH_04242,Kohima,25.548342,94.166706,1510.322754,1405.190918,1635.515869,24.304398,33.200424,188.665771,-0.108163,5.688327
KOH_04243,Kohima,25.552653,94.166747,1365.047974,1281.339966,1476.004517,19.972237,35.469048,183.598495,-0.082926,6.350254
KOH_04244,Kohima,25.557167,94.166790,1292.180298,1226.833984,1390.871338,20.800440,39.799309,107.004234,-0.081592,6.150703
KOH_04245,Kohima,25.561681,94.166834,1277.102539,1206.978516,1388.774658,25.203806,43.272739,154.575638,-0.111304,6.010948
KOH_04246,Kohima,25.566196,94.166878,1249.576660,1187.140503,1347.663086,22.966599,34.962276,283.283417,-0.162169,6.071813
KOH_04247,Kohima,25.570710,94.166922,1301.443848,1186.358276,1392.932495,21.369984,35.422314,297.755463,-0.046074,5.991007
KOH_04248,Kohima,25.575224,94.166965,1364.398560,1272.256470,1430.007812,16.188507,31.583330,272.499023,0.124286,5.852100
KOH_04249,Kohima,25.579739,94.167009,1284.709351,1194.347168,1376.678223,18.020075,30.355619,195.883408,0.008284,6.224615
KOH_04250,Kohima,25.584253,94.167053,1231.088379,1170.234985,1278.558472,19.054764,33.272827,203.569275,0.053055,5.629885
KOH_04251,Kohima,25.588767,94.167097,1110.552612,1034.550903,1211.784912,23.177189,42.334007,211.067703,-0.150748,6.015265
KOH_04252,Kohima,25.593281,94.167141,1073.383057,1020.041809,1160.572144,23.105263,39.145607,215.351074,-0.199861,6.440101
KOH_04253,Kohima,25.597795,94.167184,1041.348755,999.764832,1103.464355,18.587330,32.885517,145.689880,-0.223621,6.147144
KOH_04254,Kohima,25.602310,94.167228,1094.550903,993.742615,1194.832397,19.827919,34.382381,309.558624,0.049180,5.933902
KOH_04255,Kohima,25.606824,94.167272,1155.286133,1075.499756,1238.454224,16.999630,26.523857,279.799622,-0.032420,6.559091
KOH_04256,Kohima,25.611338,94.167316,1209.614258,1119.411743,1300.328003,17.224157,26.020744,304.598969,0.037119,5.998703
KOH_04257,Kohima,25.615852,94.167360,1244.144897,1174.513062,1306.220459,15.032301,26.402403,274.609833,-0.003923,6.254256
KOH_04258,Kohima,25.620367,94.167404,1199.971436,1143.122437,1269.046265,13.998910,24.574888,181.952271,-0.014293,6.302204
KOH_04259,Kohima,25.624881,94.167447,1183.135376,1114.172729,1292.175293,18.105942,28.684944,310.809509,-0.051977,6.094447
KOH_04260,Kohima,25.629395,94.167491,1238.711670,1166.222656,1316.222534,17.206339,30.466661,242.922516,0.087639,5.845173
KOH_04261,Kohima,25.633909,94.167535,1110.441040,973.109497,1213.970459,22.003288,33.956150,204.052643,0.022708,6.070663
KOH_04262,Kohima,25.638424,94.167579,1005.396851,922.136597,1104.828003,25.598160,47.919476,337.549805,-0.178526,5.910861
KOH_04263,Kohima,25.642938,94.167623,1146.461426,1064.701294,1237.598999,20.612617,33.173775,16.809635,0.060229,5.879041
KOH_04264,Kohima,25.647452,94.167667,1268.182129,1180.952148,1368.041260,17.280983,39.141033,9.108632,0.029833,5.967702
KOH_04265,Kohima,25.651966,94.167711,1321.840088,1193.111206,1418.742798,21.466009,31.335625,237.473633,0.065955,5.628598
KOH_04266,Kohima,25.656480,94.167755,1173.041992,1037.147705,1327.617310,24.990223,35.891285,213.866119,-0.092917,6.058609
KOH_04267,Kohima,25.660995,94.167799,1092.420410,1001.650757,1221.124878,26.736971,48.028419,312.878693,-0.114112,5.725286
KOH_04268,Kohima,25.665509,94.167843,1257.196411,1146.861572,1380.189209,24.972342,37.802334,310.444977,0.169018,5.305149
KOH_04269,Kohima,25.670023,94.167887,1231.903076,1118.338379,1363.875977,22.901571,33.180168,254.898804,-0.018118,5.968682
KOH_04270,Kohima,25.674537,94.167931,1202.435181,1104.410156,1297.554077,22.271509,37.668846,211.376785,0.129286,5.480183
KOH_04271,Kohima,25.679051,94.167975,1035.261841,943.833130,1133.910400,20.545431,36.994202,198.535690,-0.083385,6.087243
KOH_04272,Kohima,25.683566,94.168019,1058.144287,956.551392,1165.784790,21.788490,34.312305,342.094208,-0.042805,5.855513
KOH_04273,Kohima,25.688080,94.168063,1211.544922,1108.565430,1278.282471,19.033401,33.382027,327.036072,0.106590,5.639943
KOH_04274,Kohima,25.692594,94.168107,1144.492798,1025.966797,1253.839600,21.119484,35.508373,197.707153,0.003334,6.024595
KOH_04275,Kohima,25.697108,94.168151,1023.469055,944.366943,1118.129639,23.987177,42.338493,337.389801,-0.218963,6.231588
KOH_04276,Kohima,25.701622,94.168195,1162.312012,1066.128296,1271.432617,22.419281,38.726673,8.051114,-0.020068,5.996855
KOH_04277,Kohima,25.706136,94.168239,1296.131592,1178.728394,1370.466675,24.186264,37.516685,305.644135,0.202890,5.299432
KOH_04278,Kohima,25.710651,94.168283,1190.218018,1098.988403,1301.315063,22.826321,38.508350,184.671722,0.133827,5.429057
KOH_04279,Kohima,25.715165,94.168327,1018.662415,892.496033,1124.623291,23.365160,35.588310,192.965790,-0.014459,5.684540
KOH_04280,Kohima,25.719679,94.168371,933.076843,860.729797,1006.729065,24.478445,40.027840,308.186768,0.012069,5.580062
KOH_04281,Kohima,25.724193,94.168416,974.394165,866.504761,1072.691895,20.130066,33.532040,242.232437,0.122575,5.579192
KOH_04282,Kohima,25.728707,94.168460,917.185852,806.352173,1023.267944,24.611227,40.000427,268.022400,0.072036,5.796111
KOH_04283,Kohima,25.733221,94.168504,876.496643,787.107971,1022.082520,28.145889,43.277679,258.332001,-0.239115,5.636088
KOH_04284,Kohima,25.737736,94.168548,983.208923,860.061279,1105.826904,23.125605,37.596027,329.415771,0.183904,5.501827
KOH_04285,Kohima,25.742250,94.168592,1024.904175,868.410522,1133.302124,24.421497,44.336765,245.646912,0.134062,5.591461
KOH_04286,Kohima,25.746764,94.168636,1001.222900,882.041443,1108.435059,22.475779,45.283085,306.238861,-0.034613,5.764038
KOH_04287,Kohima,25.751278,94.168680,1022.747375,927.896606,1111.278198,16.271866,33.525646,261.109375,0.031698,5.952872
KOH_04288,Kohima,25.755792,94.168725,961.343872,825.664246,1047.771484,21.147306,34.506866,172.222656,0.163134,5.572117
KOH_04289,Kohima,25.760306,94.168769,807.848816,743.696838,905.442139,26.261728,50.321896,187.433975,-0.167395,5.632942
KOH_04290,Kohima,25.764820,94.168813,888.842773,793.262451,972.123474,22.962839,48.044521,349.176056,0.047899,5.664796
KOH_04291,Kohima,25.769335,94.168857,993.507446,900.357788,1131.815552,22.872297,35.750614,11.798183,-0.134034,6.070264
KOH_04292,Kohima,25.773849,94.168901,1121.161377,1022.097961,1253.780273,23.961946,39.848625,14.016640,-0.157140,6.341027
KOH_04293,Kohima,25.778363,94.168946,1282.983154,1155.693726,1427.889160,28.010931,44.230370,14.244915,-0.097351,5.723425
KOH_04294,Kohima,25.782877,94.168990,1427.450684,1311.797974,1529.369019,25.226614,36.611340,86.062950,0.123234,5.419435
KOH_04295,Kohima,25.787391,94.169034,1337.319580,1245.319336,1468.249268,22.410967,34.248718,129.247742,-0.059965,5.921107
KOH_04296,Kohima,25.791905,94.169078,1204.077148,1082.201782,1369.099854,25.163853,42.228683,152.486633,0.030719,5.809566
KOH_04297,Kohima,25.796419,94.169123,1048.381836,969.660217,1125.914062,16.524775,29.726543,147.637085,-0.126529,6.861248
KOH_04298,Kohima,25.800933,94.169167,992.191772,935.714111,1084.431641,18.049994,31.660673,142.442459,-0.016855,6.054584
KOH_04299,Kohima,25.805447,94.169211,928.860718,881.132446,980.993469,14.895986,29.214523,286.948883,-0.141395,6.283170
KOH_04300,Kohima,25.809962,94.169256,966.828918,911.369690,1032.054199,16.696135,33.366943,246.766754,0.026292,5.878243
KOH_04301,Kohima,25.814476,94.169300,969.829285,919.067810,1023.059875,11.662441,22.894001,359.317780,-0.052096,6.583745
KOH_04302,Kohima,25.818990,94.169344,1054.752686,1005.745239,1107.238770,12.099058,21.716612,17.535156,0.082464,6.182151
KOH_04303,Kohima,25.823504,94.169389,1120.581055,1050.379028,1178.570923,12.656996,21.634363,38.096603,-0.035033,6.571575
KOH_04304,Kohima,25.828018,94.169433,1199.998657,1131.364868,1302.826172,18.363239,31.130348,58.396809,0.027284,5.865792
KOH_04305,Kohima,25.832532,94.169477,1234.523193,1159.191162,1319.236328,18.122622,28.806461,88.942383,0.066044,5.844138
KOH_04306,Kohima,25.837046,94.169522,1211.464478,1145.090210,1279.650146,16.120132,30.233091,60.247353,-0.093593,6.677075
KOH_04307,Kohima,25.841560,94.169566,1330.467163,1224.700928,1441.594238,22.282730,33.440987,22.873035,0.008680,5.871575
KOH_04308,Kohima,25.846074,94.169610,1481.318115,1346.948364,1601.863892,23.647631,36.627930,24.348774,-0.005562,5.741335
KOH_04309,Kohima,25.850588,94.169655,1587.455078,1506.861694,1647.603394,20.174612,29.390446,68.560966,0.054173,5.710654
KOH_04310,Kohima,25.855102,94.169699,1582.202393,1486.600342,1697.617676,25.902229,37.459755,227.836349,0.138638,5.308923
KOH_04311,Kohima,25.859617,94.169744,1527.277954,1414.785400,1653.730957,24.610775,40.620430,287.818787,-0.134824,6.120224
KOH_04312,Kohima,25.864131,94.169788,1590.622437,1475.181885,1689.584229,24.213505,37.991741,273.990326,0.084925,5.401960
KOH_04313,Kohima,25.868645,94.169833,1489.886475,1371.889038,1614.280884,26.137491,44.666332,161.472229,-0.042790,5.571069
KOH_04314,Kohima,25.873159,94.169877,1349.968384,1216.443970,1443.106079,24.980206,39.301605,119.125282,-0.152885,5.930872
KOH_04315,Kohima,25.877673,94.169922,1334.870728,1235.481934,1426.734497,22.505241,39.857708,121.026054,0.231222,5.210273
KOH_04316,Kohima,25.882187,94.169966,1249.050537,1154.380615,1354.705933,23.349943,43.810169,162.065659,0.200867,5.471303
KOH_04317,Kohima,25.886701,94.170011,1078.002563,989.687195,1188.988037,20.869753,38.575005,176.876724,0.011413,5.848948
KOH_04318,Kohima,25.891215,94.170055,951.910583,880.713562,1011.877014,13.602454,34.781334,167.470703,0.054205,6.465847
KOH_04319,Kohima,25.895729,94.170100,879.354065,825.171875,937.466553,14.015809,27.690756,102.390671,-0.095186,6.804563
KOH_04320,Kohima,25.900243,94.170144,869.634521,792.764343,936.002441,14.428431,29.562614,141.731628,0.090960,6.020363
KOH_04321,Kohima,25.904757,94.170189,844.709778,793.705383,906.035400,13.138565,25.874062,3.925090,-0.112776,7.000720
KOH_04322,Kohima,25.909271,94.170233,933.495117,865.129517,1006.578918,13.719174,28.354761,338.403229,-0.052019,6.342898
KOH_04323,Kohima,25.913785,94.170278,1000.566040,920.366577,1071.809082,18.640463,37.402206,35.092381,0.029333,6.010528
KOH_04324,Kohima,25.918299,94.170322,1086.852783,990.901978,1152.518311,16.336552,36.229641,32.810593,0.079014,5.893764
KOH_04325,Kohima,25.922813,94.170367,1184.911987,1100.081665,1281.552002,21.011703,32.289814,9.820719,-0.058400,5.985160
KOH_04326,Kohima,25.927327,94.170411,1313.368896,1229.481567,1384.675293,19.398380,35.205830,11.073991,0.128513,5.760316
KOH_04327,Kohima,25.931841,94.170456,1303.907959,1188.569824,1386.522339,18.632311,36.746113,222.708038,0.044601,5.979601
KOH_04328,Kohima,25.936355,94.170501,1247.713257,1175.410889,1315.395996,14.771108,38.745117,271.529633,-0.022340,6.195413
KOH_04329,Kohima,25.940869,94.170545,1214.240723,1114.547852,1295.693726,19.993328,44.071838,163.759644,0.158546,5.561312
KOH_04330,Kohima,25.945383,94.170590,1078.076050,990.054199,1204.931519,19.460682,38.628517,151.375961,-0.065552,6.528596
KOH_04331,Kohima,25.949897,94.170635,983.433838,924.285828,1069.420410,14.013851,28.574615,137.551941,-0.072485,6.553897
KOH_04332,Kohima,25.954411,94.170679,920.465637,870.042542,986.825256,13.924718,26.795322,173.220520,-0.113237,6.661527
KOH_04333,Kohima,25.958925,94.170724,872.992004,799.448364,956.741028,17.904451,37.594421,235.337494,0.075276,5.998888
KOH_04334,Kohima,25.963439,94.170769,717.157715,555.757446,838.744812,27.650232,46.673161,175.667053,-0.063041,5.738863
KOH_04335,Kohima,25.967953,94.170813,706.842468,546.485962,875.394470,30.421949,49.342804,32.596203,0.018952,5.435020
KOH_04336,Kohima,25.972467,94.170858,829.443359,663.948303,924.182495,26.213793,45.395863,107.583504,0.148813,5.283686
KOH_04337,Kohima,25.976981,94.170903,732.730225,624.702148,860.994446,24.420437,40.891163,96.390755,-0.194450,6.424026
KOH_04338,Kohima,25.981495,94.170947,762.444519,699.297424,826.312195,15.666854,35.980309,20.150404,-0.050882,6.356830
KOH_04339,Kohima,25.986009,94.170992,859.899841,790.869507,926.730591,16.396494,27.821115,350.225464,-0.067281,6.202496
KOH_04340,Kohima,25.990523,94.171037,989.107056,897.297058,1076.270020,20.082943,33.549881,350.230804,-0.014245,5.999022
KOH_04341,Kohima,25.995037,94.171082,1135.625488,1055.522583,1199.976440,20.872623,33.465519,346.655701,0.173216,5.495738
KOH_04342,Kohima,25.999551,94.171126,1038.843018,899.232239,1168.219238,25.739157,39.726784,168.829834,0.017847,5.683883
KOH_04343,Kohima,26.004065,94.171171,969.073975,811.635254,1156.957764,31.196817,44.566029,73.220253,-0.042969,5.781787
KOH_04344,Kohima,26.008579,94.171216,984.498840,851.968384,1148.119019,31.312683,44.747868,95.729103,-0.162602,5.953049
KOH_04345,Kohima,26.013093,94.171261,1050.839233,884.561523,1240.895752,29.339476,45.280140,53.416382,-0.126639,6.079188
KOH_04346,Kohima,26.017607,94.171305,1157.762695,1073.091064,1238.919556,23.378227,41.375835,166.969803,0.204195,5.333698
KOH_04347,Kohima,26.021651,94.171283,1011.436340,906.647705,1140.865845,27.276739,48.419449,184.755035,0.139743,5.335701
KOH_04348,Kohima,25.548666,94.171432,1548.317627,1450.447754,1621.867676,22.597149,35.145267,157.100433,0.079251,5.451483
KOH_04349,Kohima,25.552613,94.171723,1425.377686,1337.005005,1510.177124,20.970358,32.533588,116.978264,-0.156200,6.441184
KOH_04350,Kohima,25.557127,94.171767,1443.875732,1344.240356,1546.505615,22.769978,34.032715,72.647217,0.048686,5.721182
KOH_04351,Kohima,25.561642,94.171811,1445.820801,1327.438843,1571.574341,23.640747,34.204662,108.944328,0.065049,5.739652
KOH_04352,Kohima,25.566156,94.171855,1353.141724,1231.298462,1493.007080,22.527369,35.779858,136.376999,-0.005528,5.962427
KOH_04353,Kohima,25.570670,94.171899,1243.342896,1169.318237,1338.349731,24.031168,38.832848,120.666199,-0.214975,6.043133
KOH_04354,Kohima,25.575184,94.171943,1221.027954,1150.157593,1325.473633,23.746220,37.730461,276.345703,-0.140120,5.935022
KOH_04355,Kohima,25.579699,94.171987,1214.891113,1140.608032,1321.199829,18.925125,32.659454,257.769623,0.019942,5.837627
KOH_04356,Kohima,25.584213,94.172031,1197.678345,1149.526001,1252.128784,16.440414,35.561302,227.212585,0.080107,5.718392
KOH_04357,Kohima,25.588727,94.172075,1142.661743,1062.874268,1234.818359,25.420853,47.848721,72.527824,-0.092528,5.844890
KOH_04358,Kohima,25.593241,94.172119,1238.387817,1103.269531,1333.615967,23.145348,37.900677,83.933403,0.147363,5.615311
KOH_04359,Kohima,25.597756,94.172163,1149.724609,1018.915100,1282.240356,26.058018,39.284706,145.905869,0.086529,5.584939
KOH_04360,Kohima,25.602270,94.172207,1016.418457,974.286926,1120.606445,18.260103,33.803619,160.216522,-0.209295,6.480181
KOH_04361,Kohima,25.606784,94.172251,1031.135864,967.943726,1112.948120,15.752254,31.107676,294.319733,-0.074963,6.570225
KOH_04362,Kohima,25.611298,94.172295,1105.309814,1020.557007,1181.048218,15.830489,25.556953,308.789886,0.041879,6.019073
KOH_04363,Kohima,25.615813,94.172339,1134.286743,1049.348389,1214.285645,17.140890,28.816580,281.019836,-0.069455,6.454125
KOH_04364,Kohima,25.620327,94.172383,1178.273682,1130.282227,1230.328125,13.812526,21.634550,225.777298,0.087292,5.982685
KOH_04365,Kohima,25.624841,94.172427,1111.093140,1083.695312,1162.900024,9.826349,23.711950,224.981354,-0.076177,7.119250
KOH_04366,Kohima,25.629355,94.172471,1134.426025,1069.262817,1225.191772,16.513838,26.681787,278.340637,0.026764,6.053507
KOH_04367,Kohima,25.633869,94.172515,1064.004150,972.414734,1158.733154,17.923803,30.047964,187.296265,0.036939,6.077332
KOH_04368,Kohima,25.638384,94.172559,975.779114,904.918030,1074.104980,23.748386,37.339054,311.896423,-0.093532,5.774884
KOH_04369,Kohima,25.642898,94.172603,1088.711060,962.403137,1197.166626,20.220282,33.128624,306.336487,0.045817,6.116288
KOH_04370,Kohima,25.647412,94.172647,1200.752563,1064.497314,1324.573120,22.671354,37.381981,310.055420,0.142096,5.524843
KOH_04371,Kohima,25.651926,94.172691,1213.826660,1105.604248,1324.848999,19.728659,30.761824,225.703812,0.073953,5.752594
KOH_04372,Kohima,25.656440,94.172736,1098.519409,997.403015,1213.870483,21.392220,33.618759,201.266418,0.103404,5.555779
KOH_04373,Kohima,25.660955,94.172780,1050.609619,960.801819,1163.296875,24.723209,37.404926,334.240021,-0.100906,5.796696
KOH_04374,Kohima,25.665469,94.172824,1114.631348,995.042603,1206.285767,22.899166,35.762947,243.682465,0.011686,5.649287
KOH_04375,Kohima,25.669983,94.172868,1066.059692,988.947083,1161.818970,18.052372,34.618488,264.819672,-0.123203,6.474813
KOH_04376,Kohima,25.674497,94.172912,1123.633301,1037.368652,1205.627319,21.106644,36.178913,271.731110,0.183158,5.554277
KOH_04377,Kohima,25.679011,94.172956,984.444336,886.016907,1100.220581,22.716824,38.345669,204.346878,-0.127206,6.211805
KOH_04378,Kohima,25.683526,94.173001,994.636475,899.788574,1108.038452,20.701305,33.826778,351.836090,-0.098098,6.244615
KOH_04379,Kohima,25.688040,94.173045,1128.387695,1038.859497,1232.359497,19.749405,28.271410,296.159698,0.058177,5.663501
KOH_04380,Kohima,25.692554,94.173089,1100.222412,1010.483582,1214.860962,22.710703,36.040089,224.623032,0.185833,5.523605
KOH_04381,Kohima,25.697068,94.173133,989.666931,900.182495,1117.461182,29.942673,41.601845,320.709320,-0.128778,5.809361
KOH_04382,Kohima,25.701582,94.173178,1168.476074,1063.984619,1268.060669,19.538929,32.596256,321.204681,0.077596,5.763618
